"id.individual","choice.card","version","Block","Sum","Sum.1","infmortality.1","reducedvis.1","morbidity.1","cost.1","infmortality.2","reducedvis.2","morbidity.2","cost.2","infmortality.3","reducedvis.3","morbidity.3","cost.3","infmortality.4","reducedvis.4","morbidity.4","cost.4","Q12.choice","Q17.gender.female","Q18.age","Q19.educ","Q22.income"
195,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,1,22,3,2
195,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,4,1,22,3,2
195,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,1,22,3,2
196,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,4,0,25,3,2
196,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,4,0,25,3,2
196,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,0,25,3,2
196,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,4,0,25,3,2
196,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,0,25,3,2
197,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,4,0,21,3,2
197,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,4,0,21,3,2
197,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,4,0,21,3,2
197,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,4,0,21,3,2
197,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,4,0,21,3,2
198,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,0,34,3,2
198,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,0,34,3,2
198,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,34,3,2
198,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,34,3,2
198,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,2,0,34,3,2
199,1,1.6,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,3,0,21,3,3
199,2,1.6,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,21,3,3
199,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,21,3,3
199,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,3,0,21,3,3
199,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,21,3,3
200,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,20,3,2
200,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,1,20,3,2
200,3,2.3,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,20,3,2
200,4,2.3,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,20,3,2
200,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,20,3,2
201,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,4,1,25,3,2
201,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,4,1,25,3,2
201,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,4,1,25,3,2
201,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,4,1,25,3,2
201,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,4,1,25,3,2
202,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,4,1,18,3,2
202,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,4,1,18,3,2
202,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,1,18,3,2
202,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,4,1,18,3,2
202,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,1,18,3,2
203,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,4,1,19,3,1
203,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,4,1,19,3,1
203,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,4,1,19,3,1
203,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,4,1,19,3,1
203,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,4,1,19,3,1
204,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,4,0,22,3,3
204,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,4,0,22,3,3
204,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,0,22,3,3
204,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,4,0,22,3,3
204,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,0,22,3,3
205,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,20,3,1
205,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,20,3,1
205,3,2.3,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,20,3,1
205,4,2.3,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,20,3,1
205,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,20,3,1
206,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,0,22,3,2
206,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,2,0,22,3,2
206,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,22,3,2
206,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,2,0,22,3,2
206,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,22,3,2
207,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,48,2,2
207,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,0,48,2,2
207,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,48,2,2
207,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,48,2,2
207,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,0,48,2,2
208,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,0,56,2,2
208,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,56,2,2
208,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,0,56,2,2
208,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,56,2,2
208,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,0,56,2,2
209,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,3,1,23,3,2
209,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,23,3,2
209,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,3,1,23,3,2
209,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,23,3,2
209,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,1,23,3,2
210,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,1,22,3,2
210,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,22,3,2
210,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,22,3,2
210,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,22,3,2
210,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,22,3,2
211,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,42,3,3
211,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,42,3,3
211,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,42,3,3
211,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,42,3,3
211,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,42,3,3
212,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,1,25,3,2
212,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,1,25,3,2
212,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,3,1,25,3,2
212,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,3,1,25,3,2
212,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,25,3,2
213,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,0,65,3,3
213,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,0,65,3,3
213,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,3,0,65,3,3
213,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,3,0,65,3,3
213,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,0,65,3,3
214,1,1.6,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,25,3,3
214,2,1.6,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,25,3,3
214,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,25,3,3
214,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,25,3,3
214,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,25,3,3
215,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,45,3,3
215,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,45,3,3
215,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,45,3,3
215,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,45,3,3
215,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,3,0,45,3,3
216,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,30,3,3
216,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,30,3,3
216,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,30,3,3
216,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,30,3,3
216,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,30,3,3
217,1,1.1,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,0,62,3,3
217,2,1.1,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,2,0,62,3,3
217,3,1.1,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,62,3,3
217,4,1.1,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,2,0,62,3,3
217,5,1.1,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,62,3,3
218,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,4,1,19,3,3
218,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,19,3,3
218,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,19,3,3
218,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,19,3,3
218,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,4,1,19,3,3
219,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,3,1,26,3,3
219,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,1,26,3,3
219,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,1,26,3,3
219,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,2,1,26,3,3
219,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,1,26,3,3
220,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,0,20,3,2
220,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,2,0,20,3,2
220,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,20,3,2
220,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,20,3,2
220,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,20,3,2
221,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,0,28,3,3
221,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,28,3,3
221,3,2.3,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,3,0,28,3,3
221,4,2.3,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,28,3,3
221,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,0,28,3,3
222,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,58,1,2
222,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,0,58,1,2
222,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,2,0,58,1,2
222,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,58,1,2
222,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,2,0,58,1,2
223,1,1.6,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,27,3,2
223,2,1.6,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,27,3,2
223,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,27,3,2
223,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,27,3,2
223,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,27,3,2
224,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,24,3,2
224,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,24,3,2
224,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,24,3,2
224,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,24,3,2
224,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,24,3,2
225,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,4,0,35,2,1
225,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,4,0,35,2,1
225,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,4,0,35,2,1
225,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,4,0,35,2,1
225,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,4,0,35,2,1
226,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,45,2,1
226,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,0,45,2,1
226,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,2,0,45,2,1
226,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,45,2,1
226,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,2,0,45,2,1
227,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,40,2,1
227,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,40,2,1
227,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,40,2,1
227,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,40,2,1
227,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,40,2,1
228,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,20,3,2
228,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,20,3,2
228,3,2.3,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,20,3,2
228,4,2.3,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,20,3,2
228,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,20,3,2
229,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,3,0,20,3,2
229,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,20,3,2
229,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,3,0,20,3,2
229,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,2,0,20,3,2
229,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,20,3,2
230,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,4,0,47,1,1
230,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,4,0,47,1,1
230,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,4,0,47,1,1
230,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,4,0,47,1,1
230,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,4,0,47,1,1
231,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,1,29,3,3
231,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,1,29,3,3
231,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,29,3,3
231,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,29,3,3
231,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,29,3,3
232,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,1,50,3,3
232,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,1,50,3,3
232,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,1,50,3,3
232,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,3,1,50,3,3
232,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,1,50,3,3
233,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,38,3,3
233,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,0,38,3,3
233,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,38,3,3
233,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,38,3,3
233,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,38,3,3
234,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,0,35,3,3
234,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,35,3,3
234,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,35,3,3
234,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,35,3,3
234,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,35,3,3
235,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,3,0,30,3,3
235,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,30,3,3
235,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,3,0,30,3,3
235,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,3,0,30,3,3
235,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,3,0,30,3,3
236,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,31,3,3
236,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,31,3,3
236,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,31,3,3
236,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,31,3,3
236,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,31,3,3
237,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,23,3,2
237,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,23,3,2
237,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,23,3,2
237,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,23,3,2
237,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,0,23,3,2
238,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,38,3,3
238,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,38,3,3
238,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,38,3,3
238,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,38,3,3
238,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,38,3,3
239,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,50,3,2
239,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,0,50,3,2
239,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,50,3,2
239,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,50,3,2
239,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,0,50,3,2
240,1,1.1,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,31,3,2
240,2,1.1,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,0,31,3,2
240,3,1.1,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,2,0,31,3,2
240,4,1.1,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,31,3,2
240,5,1.1,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,0,31,3,2
241,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,1,30,3,3
241,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,30,3,3
241,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,30,3,3
241,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,1,30,3,3
241,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,3,1,30,3,3
242,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,3,0,30,3,3
242,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,2,0,30,3,3
242,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,30,3,3
242,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,2,0,30,3,3
242,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,30,3,3
243,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,2,1,24,3,3
243,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,3,1,24,3,3
243,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,24,3,3
243,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,24,3,3
243,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,2,1,24,3,3
244,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,2,0,23,2,1
244,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,3,0,23,2,1
244,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,23,2,1
